"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
240	0,2435872	0,1285303	0,4297970	0,4590391	0,5825656	0,6063012	0,4970704	0,2488985	0,0587267	0,3126995	0,7261313	0,5901838	0,6698685	0,6445986	0,4347979	0,7422001	0,2225642	0,1601066	0,2871769	0,1675344	0,2393196	0,3367722	0,6933013	0,1154753	0,4539728	0,3093262	0,5693660	0,5799317	0,0197458	0,5484568	0,8059192	0,7335761
260	0,2375103	0,1169489	0,5467028	0,3882622	0,5413642	0,7198139	0,4375380	0,2505707	0,0474966	0,2449660	0,6314353	0,6273556	0,8622660	0,7722592	0,5148053	0,7237435	0,2640250	0,2008029	0,2564438	0,1729807	0,2392803	0,3367183	0,7181039	0,1141683	0,4339750	0,2953890	0,5924951	0,5235656	0,0235952	0,5750714	0,7183689	0,6369861
280	0,2851730	0,1474589	0,3436603	0,2935010	0,6285099	0,6347455	0,4753340	0,2784736	0,0327305	0,2686247	0,6490628	0,6950253	0,6774927	0,7505953	0,4529493	0,7705737	0,2201897	0,1843269	0,2711929	0,1782498	0,2017970	0,2597209	0,5097581	0,1077339	0,4425789	0,4120544	0,4642826	0,4716449	0,0314106	0,4918925	0,6872511	0,7269600
300	0,2703604	0,1043251	0,2831104	0,2991089	0,6900309	0,7602173	0,4576028	0,2548402	0,0853005	0,2924436	0,6808499	0,5806974	0,6209971	0,6158427	0,4675714	0,7100437	0,2276144	0,2262149	0,3175523	0,1710637	0,2603635	0,3324462	0,5990747	0,1174896	0,5080646	0,3349191	0,4621344	0,6050463	0,0359873	0,5916072	0,6782421	0,6925641
320	0,3230970	0,0893633	0,4308635	0,3827984	0,5952213	0,8023216	0,5318308	0,2561952	0,0514571	0,2785099	0,6843665	0,5492162	0,7800393	0,7690382	0,4671610	0,6788757	0,1960810	0,2127301	0,2308083	0,2892527	0,1691244	0,2741995	0,4782323	0,1547118	0,3985887	0,3709660	0,6181269	0,5143485	0,0202103	0,5900688	0,6390176	0,6798135
340	0,2989250	0,1342823	0,3497544	0,3248926	0,5844450	0,7640559	0,4349706	0,2106193	0,0494289	0,2952301	0,6012927	0,6309646	0,7539343	0,6359432	0,4436141	0,6790406	0,1786585	0,1978138	0,2322312	0,3020253	0,2290132	0,3379435	0,5638809	0,1509522	0,3946964	0,3093532	0,5145170	0,5199520	0,0056081	0,5620952	0,7685723	0,7376059
360	0,3173296	0,0750980	0,3523877	0,3120713	0,6629551	0,7537885	0,5964994	0,2677342	0,0316950	0,2747909	0,6619068	0,5993813	0,8864130	0,7686523	0,5818463	0,6733500	0,2040193	0,2981735	0,2901053	0,1827089	0,2719102	0,2678107	0,4918923	0,0808997	0,3517628	0,3363638	0,5860027	0,4866361	0,0254294	0,5031140	0,7648153	0,6915200
380	0,3572308	0,0881112	0,2914360	0,2668482	0,6355675	0,8073471	0,4772196	0,2444113	0,0618872	0,3576029	0,6925227	0,7302012	0,7087008	0,6353429	0,4842436	0,6943390	0,1952277	0,2231470	0,2905008	0,2038225	0,2874243	0,2921727	0,6131218	0,1130872	0,3743127	0,3640363	0,4012532	0,4392215	0,0123137	0,5983573	0,6434675	0,7248550
400	0,2210283	0,0707231	0,3285833	0,3438658	0,6270957	0,8548536	0,3869177	0,2709793	0,0882930	0,3161511	0,6102717	0,6407267	0,7531817	0,6329222	0,4635385	0,7638515	0,2377338	0,2502548	0,2810983	0,2462733	0,2135394	0,3151190	0,6338394	0,1770148	0,5626781	0,2972295	0,4248477	0,6422875	0,0051979	0,6244970	0,6471140	0,7459982
420	0,2299832	0,1196282	0,4234493	0,3620584	0,6266806	0,7639227	0,3738868	0,3268077	0,0641828	0,3051707	0,6396434	0,7099282	0,7122870	0,7661679	0,4437455	0,6750979	0,1939597	0,1961848	0,3203449	0,1769538	0,2594728	0,2560813	0,6008087	0,1696524	0,3914486	0,3788250	0,4531318	0,4923092	0,0043165	0,6950393	0,7443333	0,6993043
440	0,2365297	0,1073463	0,3199618	0,4316339	0,6308628	0,8157699	0,4439934	0,2540450	0,0637374	0,2856436	0,6188075	0,5673046	0,6765735	0,7565848	0,5464542	0,7465195	0,2062312	0,2985088	0,2970106	0,1853468	0,2436553	0,2697922	0,5651917	0,1057321	0,4604965	0,3411406	0,6117451	0,4739476	0,0080336	0,5322123	0,7783707	0,8586659
460	0,2302515	0,0895292	0,3524083	0,4402922	0,7167901	0,8288622	0,4727249	0,3005967	0,0641331	0,2385400	0,6579867	0,6441222	0,6914034	0,7331690	0,5541491	0,9061558	0,2327675	0,2055585	0,2556033	0,1870520	0,3490877	0,2945050	0,5992931	0,2148919	0,3921304	0,3475207	0,5116031	0,4333469	0,0077121	0,5431672	0,7808637	0,6553144
480	0,1984987	0,1704667	0,3738329	0,3938577	0,6252431	0,6909705	0,5413051	0,2946618	0,0666408	0,2134664	0,6802572	0,5702454	0,6970566	0,7249388	0,6038234	0,7376646	0,2241607	0,1768580	0,2186828	0,2775619	0,3257601	0,3154662	0,5305664	0,1957350	0,5551567	0,2943316	0,4848691	0,4890133	0,0181452	0,4014719	0,8078316	0,6244246
500	0,2009721	0,0890923	0,4106126	0,3232224	0,5734751	0,7754430	0,4890650	0,2825133	0,0442054	0,2066527	0,7653914	0,6232842	0,7067606	0,7875532	0,5261861	0,7394446	0,2073375	0,1502551	0,3945390	0,3061749	0,3444389	0,3170629	0,8110429	0,1336997	0,4968503	0,4138832	0,5163665	0,5896073	0,0093865	0,4597401	0,9159742	0,6140913
520	0,3022078	0,1612191	0,3892104	0,3444314	0,6487813	0,6791835	0,5391972	0,2946651	0,0658738	0,1834555	0,6486408	0,5863928	0,8255764	0,7231590	0,5236127	0,6537197	0,1583616	0,2192698	0,3077783	0,2662780	0,3025359	0,2621322	0,5251973	0,1418907	0,5156184	0,3200110	0,4540568	0,4456212	0,0042630	0,4607030	0,5582403	0,8048824
540	0,1932320	0,0701928	0,3685869	0,3015501	0,5776934	0,7291742	0,4599562	0,2898699	0,0431203	0,1878409	0,6942691	0,7162005	0,7400971	0,6928936	0,4334978	0,6708592	0,2266623	0,2433559	0,2368180	0,1984107	0,3174689	0,2190388	0,6483237	0,1123507	0,5882412	0,3013926	0,6828560	0,5000381	0,0039040	0,4012445	0,7525403	0,6794761
560	0,2481946	0,0855970	0,4577375	0,3207418	0,6205345	0,7131983	0,3682453	0,4021293	0,0568349	0,2171545	0,7279828	0,6078181	0,7151047	0,7403528	0,4985649	0,7389600	0,1746959	0,2094609	0,2410462	0,2019720	0,2858696	0,2423797	0,5494532	0,1826767	0,4661247	0,3164394	0,4841124	0,4457564	0,0115380	0,4117501	0,8137072	0,7921741
580	0,2937050	0,1646383	0,4450955	0,2756812	0,6297397	0,8606054	0,5140066	0,5676926	0,2654860	0,1990923	0,7126049	0,6700393	0,6848661	0,7935805	0,4974231	0,6066717	0,1984472	0,1497918	0,4098472	0,1890178	0,3178020	0,3070486	0,3534710	0,1399944	0,4316587	0,2203697	0,5219096	0,3485141	0,0174763	0,4286486	0,7743934	0,6762626
600	0,3523811	0,0981307	0,4118519	0,3025709	0,5579974	0,6141882	0,6439358	0,4721115	0,3585277	0,3667784	0,6524206	0,6810616	0,5794581	0,8296976	0,4634953	0,5996102	0,1813002	0,1807013	0,4887636	0,2076625	0,2134226	0,2955827	0,1215970	0,1002390	0,4417508	0,3447859	0,5514036	0,1922966	0,0209211	0,6288748	0,6550909	0,6927361
620	0,2676051	0,1224275	0,3379856	0,3546100	0,5056966	0,6933884	0,5672819	0,6606804	0,2479884	0,3679696	0,6846588	0,5864414	0,5635619	0,7409945	0,5449302	0,4645518	0,1671460	0,0976257	0,6274932	0,1900548	0,2936218	0,2776467	0,0830741	0,1111287	0,4760097	0,3386131	0,5371548	0,1708007	0,0471653	0,5994567	0,6608159	0,6611812
640	0,3467363	0,1426381	0,3513636	0,3597287	0,5479189	0,8450261	0,6192388	0,5693379	0,3451007	0,5067191	0,6774538	0,5342474	0,5501952	0,7066426	0,7255068	0,4281745	0,2551695	0,0563797	0,7930577	0,1993257	0,2379763	0,2340513	0,0349024	0,1050509	0,3676922	0,3542556	0,4911938	0,1679776	0,0343602	0,4729274	0,6328607	0,5622070
660	0,3541063	0,1315538	0,4121700	0,3600522	0,5592677	0,6905314	0,5787894	0,5254285	0,3160656	0,5397232	0,7332484	0,6234857	0,3707640	0,7612980	0,6244419	0,4424672	0,2277769	0,0617883	0,7237047	0,1392900	0,2872975	0,2487949	0,0145569	0,1003282	0,4532132	0,3051869	0,5853810	0,1988047	0,1021391	0,6256071	0,5974619	0,7779667
680	0,2764138	0,1103621	0,4178549	0,3768654	0,6943285	0,7544904	0,5679043	0,6184723	0,2742452	0,5823110	0,5741596	0,6623404	0,5508986	0,8036165	0,5464396	0,4666708	0,2467190	0,0483289	0,6947645	0,2861102	0,3060789	0,2926003	0,0305893	0,1527659	0,4900304	0,3454813	0,4338375	0,3755930	0,0928904	0,5443260	0,4673526	0,6095474
700	0,3126376	0,1010240	0,3769085	0,3316827	0,5574285	0,6602095	0,6716557	0,6198541	0,3076445	0,6704595	0,7745644	0,6627798	0,3922872	0,6951583	0,5158358	0,4447491	0,2216090	0,0488727	0,6742675	0,1942437	0,3084091	0,3445920	0,0138008	0,1005693	0,4313242	0,3709598	0,5707422	0,2745364	0,1484803	0,6655942	0,6176650	0,6426844
720	0,3133327	0,1774198	0,2675002	0,3826065	0,7616144	0,8391110	0,6439527	0,6760136	0,2650947	0,6059556	0,6375203	0,6899003	0,3971185	0,6601099	0,5386415	0,4843917	0,2388033	0,0195779	0,7348578	0,2328135	0,2659465	0,2762227	0,0036235	0,1279396	0,4768738	0,2348468	0,5702451	0,2448702	0,1535011	0,6722855	0,5270389	0,6136889
740	0,3428144	0,1054699	0,3291730	0,4349014	0,5956520	0,6966073	0,6718571	0,6139743	0,2373193	0,7127387	0,7895269	0,6798580	0,4459764	0,7514198	0,5898785	0,4604096	0,2884125	0,0377214	0,6126976	0,2245246	0,2970989	0,4156408	0,0070022	0,0908376	0,3837501	0,3848761	0,4677442	0,2899528	0,2350951	0,7379190	0,5621283	0,7085441
760	0,3796322	0,1233977	0,3198628	0,3965275	0,6175402	0,7235363	0,6459362	0,6445400	0,2893078	0,5801843	0,6798384	0,6831008	0,5074353	0,8437983	0,4953854	0,4177350	0,2724414	0,0379272	0,6717149	0,1614886	0,2902949	0,3691371	0,0112119	0,0817926	0,4940046	0,3480155	0,5106886	0,3786218	0,1845372	0,7325484	0,6648359	0,7397802
780	0,3818259	0,1301350	0,3816259	0,3793564	0,5754267	0,7572190	0,6431551	0,7225498	0,2848909	0,6116086	0,7698859	0,5142980	0,4959398	0,7381059	0,5358022	0,2971876	0,2803409	0,0706600	0,7406865	0,1595700	0,2651455	0,3419841	0,0124292	0,1004959	0,4263125	0,3188318	0,5633417	0,3119800	0,1304650	0,6862656	0,5900279	0,6399615
800	0,4352059	0,0626888	0,3454248	0,3522330	0,7033342	0,6669305	0,6746781	0,6438536	0,2907014	0,5197706	0,7265173	0,5151843	0,3734281	0,8032623	0,6036002	0,4659851	0,2632274	0,0567401	0,8721026	0,2019093	0,2810374	0,3138472	0,0067232	0,0836558	0,3845516	0,3136023	0,4844622	0,2902543	0,1689857	0,6812765	0,5651183	0,7649556
820	0,2887292	0,1322938	0,3510523	0,3653560	0,5621323	0,6091982	0,6340288	0,5049509	0,4180184	0,7080172	0,6397734	0,8712639	0,4319789	0,6860962	0,5071270	0,4302912	0,2968969	0,0466864	0,9325782	0,1985588	0,2825597	0,3137514	0,0043704	0,0762512	0,3797727	0,3362496	0,4942833	0,3078510	0,2130008	0,6729621	0,5465337	0,7041195
840	0,3886358	0,1199072	0,3796873	0,4074061	0,5778584	0,7732388	0,5886867	0,5795947	0,2094949	0,7247951	0,7154511	0,6531253	0,4285358	0,7119706	0,6063991	0,3535791	0,2089782	0,0499519	0,8324199	0,1866115	0,2857025	0,3001897	0,0108136	0,0854343	0,5079644	0,4078668	0,4962492	0,3091466	0,2375282	0,5592578	0,5352577	0,7613762
860	0,3476363	0,1475402	0,3675942	0,4646499	0,6161819	0,6149825	0,6505788	0,5028573	0,2130281	0,6646088	0,6003167	0,6237980	0,5224129	0,6160904	0,6116386	0,3595790	0,2219621	0,0363175	0,7956527	0,1892313	0,3019126	0,3372529	0,0099301	0,0644718	0,5512860	0,3335348	0,4960742	0,3532862	0,1820805	0,6504568	0,4876650	0,7764832
880	0,4421332	0,1578591	0,3804216	0,4756534	0,6300597	0,7984263	0,5505038	0,6486391	0,2845946	0,6937192	0,7902711	0,5416927	0,5325979	0,6991702	0,6264499	0,3571850	0,2902123	0,0394932	0,6992179	0,2291517	0,3173229	0,3266363	0,0225948	0,0856902	0,3896492	0,4122574	0,5388407	0,3516097	0,1772059	0,6393035	0,5099521	0,6578475
900	0,3830459	0,1006321	0,3336878	0,4517985	0,5365358	0,8111583	0,6418936	0,5696449	0,2741054	0,6591747	0,8078046	0,6647490	0,4512596	0,6249400	0,6062622	0,5606167	0,2445159	0,0474308	0,6946786	0,1854651	0,3159964	0,3244593	0,0212307	0,0696651	0,4237174	0,3613186	0,5730132	0,4385335	0,2179519	0,6534489	0,5557728	0,8719387
920	0,4116335	0,0789010	0,4056907	0,4504803	0,6006456	0,6888929	0,5665294	0,5678934	0,1813778	0,6673437	0,7198130	0,5876471	0,4863739	0,7661083	0,6225146	0,4028154	0,2969119	0,0529699	0,7004198	0,2950778	0,2986025	0,2906649	0,0068238	0,0906331	0,3350518	0,3935411	0,5400969	0,4066486	0,2095694	0,7348059	0,4981240	0,6874988
940	0,3398118	0,0958864	0,3659805	0,4256156	0,4606796	0,7216225	0,5018401	0,5774899	0,2555084	0,6843619	0,6922398	0,6050255	0,5637313	0,6285903	0,5631583	0,3735312	0,2381415	0,0281604	0,7648659	0,2318291	0,4578728	0,3671754	0,0099015	0,1352961	0,3716107	0,4293238	0,6275439	0,3539602	0,2460051	0,7841334	0,5018487	0,7874276
960	0,2890801	0,1139213	0,4489146	0,5102742	0,4141778	0,8840246	0,5321507	0,5681040	0,2674571	0,5885803	0,6555848	0,6262361	0,4125311	0,7660116	0,4696224	0,3949921	0,3365668	0,0268336	0,6580393	0,2657590	0,4037365	0,2745175	0,0301244	0,0608515	0,4073494	0,4894554	0,4733698	0,3616766	0,2181180	0,6131229	0,3748808	0,7277223
980	0,3572908	0,1225021	0,4029453	0,5064352	0,4794792	0,6220137	0,5186923	0,6301703	0,3579338	0,6411350	0,5900115	0,7029891	0,4652666	0,7631466	0,5034916	0,4120492	0,2560517	0,0489079	0,6791725	0,1997262	0,3876474	0,2995962	0,0009429	0,0755340	0,3077786	0,3698609	0,5798254	0,3870350	0,2664426	0,6030773	0,5711273	0,5689454
1000	0,3033586	0,1223271	0,2982175	0,3258358	0,5839042	0,6398194	0,6752805	0,5849392	0,2836571	0,7646284	0,7216344	0,6066769	0,4237128	0,7089036	0,5706336	0,3971877	0,2027790	0,0577151	0,5972446	0,2467590	0,3630750	0,3375671	0,0041264	0,2108501	0,3889021	0,3342405	0,5609152	0,3909188	0,2961212	0,6509694	0,5105630	0,6646257
1020	0,3791240	0,1300331	0,3714596	0,3106104	0,5263617	0,6013258	0,5292830	0,5178575	0,3208117	0,7333531	0,7163711	0,6152491	0,5415281	0,8055422	0,5569554	0,2876527	0,2323726	0,0318111	0,8002793	0,2034885	0,2849326	0,2472190	0,0024887	0,1202178	0,3963002	0,3608339	0,6100379	0,3992836	0,2283920	0,7099310	0,5460974	0,7991246
1040	0,4193847	0,1612306	0,2138030	0,4357717	0,5645793	0,7153049	0,5596866	0,6169360	0,3533400	0,6459989	0,7007160	0,6403050	0,3788205	0,7027163	0,6063786	0,3886784	0,2608649	0,0207316	0,6751744	0,1848103	0,2825050	0,2151504	0,0041135	0,0736318	0,3863963	0,3966469	0,5857667	0,4123462	0,2365441	0,7132874	0,5794132	0,7756828
1060	0,3526345	0,1296861	0,2942007	0,3597751	0,5155679	0,6610102	0,5871830	0,5578664	0,2926285	0,7131453	0,7308151	0,6336103	0,4381236	0,8153647	0,5798660	0,4007722	0,2551595	0,0290241	0,6754821	0,1596237	0,3363749	0,3043776	0,0053225	0,1411588	0,5153247	0,3359665	0,6197270	0,3299365	0,2608651	0,5664533	0,4579290	0,7085520
1080	0,4751561	0,0902576	0,3845735	0,4291695	0,5464462	0,7272496	0,5508832	0,6375075	0,3280645	0,7082891	0,8381473	0,6692694	0,4335166	0,6351081	0,6216482	0,4446635	0,2810177	0,0554016	0,6442519	0,1746704	0,3032215	0,4101900	0,0157976	0,0916712	0,3718299	0,3832967	0,6123578	0,2520966	0,2767450	0,5531879	0,4585337	0,7735919
1100	0,3854458	0,1240509	0,3788576	0,3526471	0,6265289	0,6869744	0,5829885	0,5359684	0,3206387	0,8351875	0,7331640	0,6389515	0,4016997	0,7228364	0,5043037	0,5363140	0,2385247	0,0290139	0,6106294	0,2293480	0,2721023	0,3537096	0,0197921	0,1088248	0,3333323	0,3416860	0,5799135	0,2835410	0,3527055	0,6172366	0,4415448	0,7973975

0	0,3884064	0,1399628	0,3124603	0,4304674	0,5171245	0,7054285	0,5237212	0,6816574	0,2799655	0,6955014	0,7576728	0,6541134	0,4722581	0,8083995	0,5110210	0,4645764	0,3733737	0,0255275	0,6515256	0,2100793	0,2721518	0,2658593	0,0086161	0,1400819	0,3686085	0,4401593	0,5576588	0,3396950	0,2141824	0,7388900	0,5391389	0,9046894
20	0,2851024	0,1910002	0,3025980	0,4700160	0,5947104	0,8227247	0,5764380	0,6370683	0,2244163	0,5448926	0,6168170	0,6317494	0,3948304	0,5960311	0,6064835	0,4453711	0,2557023	0,0363534	0,4930503	0,5139320	0,4498277	0,2623924	0,0336253	0,1596864	0,4477972	0,3294836	0,4255931	0,4613022	0,1972838	0,5478863	0,3772298	0,5608532
40	0,2114889	0,1303052	0,3623499	0,4283028	0,6598658	0,6501799	0,5736356	0,5198443	0,1256939	0,6739545	0,6371651	0,7365713	0,3830904	0,6283164	0,6393136	0,4547529	0,2853093	0,0443372	0,5087897	0,4264417	0,3752418	0,2881157	0,0964188	0,0845282	0,4180031	0,3118599	0,6895389	0,4488713	0,2267750	0,6021695	0,3420243	0,6797395
60	0,1651497	0,1443071	0,2747664	0,4641114	0,6645216	0,6903529	0,6325413	0,6209764	0,0781930	0,6453457	0,6124934	0,6278357	0,4369466	0,7154685	0,6000007	0,3670964	0,3016324	0,0249349	0,4025412	0,3228098	0,3089602	0,2145961	0,0973720	0,0921032	0,3660342	0,2981784	0,6206445	0,4962030	0,2767186	0,7133241	0,4668400	0,7457206
80	0,1572911	0,0761530	0,3409691	0,4342246	0,5219923	0,5695870	0,5844389	0,6851130	0,0724770	0,5447157	0,5899262	0,6576101	0,4829767	0,6369298	0,5213449	0,3308600	0,2127312	0,0236006	0,4218752	0,3547859	0,3557544	0,1561143	0,1086404	0,0862604	0,4806644	0,3494355	0,6867864	0,4835078	0,2549658	0,7115738	0,3593386	0,6360386
100	0,2101721	0,1112665	0,3399471	0,3754552	0,5315667	0,6510869	0,6286986	0,6316392	0,0281616	0,7941409	0,5404415	0,6525561	0,6046380	0,6054403	0,5441252	0,3683890	0,2086207	0,0252885	0,3311384	0,3808748	0,4576941	0,1338280	0,0726052	0,0669069	0,4652869	0,2910604	0,7094001	0,4577368	0,3320648	0,7962300	0,4770780	0,5526391
120	0,1643240	0,1326932	0,2887648	0,4394454	0,5702024	0,7964445	0,5273848	0,7018892	0,0501445	0,5839816	0,5950160	0,6661054	0,4662851	0,6671732	0,5155443	0,4004850	0,1839581	0,0536010	0,3356068	0,3595086	0,3545637	0,1310967	0,1024074	0,1147892	0,4168295	0,2713830	0,6214056	0,4767354	0,2150955	0,6872002	0,4573251	0,6192330
140	0,1944055	0,1175240	0,2491142	0,3353161	0,5412256	0,7432562	0,6494108	0,6280862	0,0404774	0,6876073	0,5587539	0,6550053	0,4415012	0,6537429	0,4513554	0,3575218	0,1222604	0,0386273	0,2400881	0,3270264	0,3402473	0,1028639	0,0888748	0,0397762	0,4210085	0,2625504	0,6617542	0,5826148	0,2446777	0,6831448	0,3921346	0,5450640
160	0,1952808	0,1160242	0,3709760	0,4297295	0,4306456	0,7787593	0,6311416	0,5912386	0,0238437	0,6522268	0,5861903	0,7021680	0,4560778	0,6543211	0,4107233	0,4566354	0,1347881	0,0834917	0,2622348	0,4780740	0,2457853	0,0744265	0,1401446	0,0352109	0,3108991	0,3486184	0,6832804	0,4701336	0,3772744	0,7041932	0,4627849	0,6854344
180	0,1317164	0,1328438	0,3034187	0,4193959	0,5326293	0,7531496	0,5819335	0,9188292	0,0197645	0,7290471	0,6401678	0,5822256	0,3977639	0,6528481	0,4502981	0,3881206	0,1946362	0,0217042	0,2330245	0,3969389	0,2852062	0,0585190	0,1386266	0,0536926	0,2873378	0,2466378	0,6735927	0,4826036	0,2912833	0,6477758	0,4893473	0,7897558
200	0,1080806	0,0447496	0,3364290	0,4155544	0,5120351	0,8314183	0,7062293	0,7160132	0,0247006	0,6291307	0,5572312	0,5073445	0,4265967	0,7179656	0,4809950	0,3620882	0,1783366	0,0303794	0,2542871	0,3700958	0,2013473	0,0769854	0,0868185	0,0326344	0,3277815	0,2547716	0,6444472	0,6096836	0,3482221	0,7468308	0,4762241	0,7374929
220	0,1363466	0,0703647	0,4360224	0,3974194	0,5995220	0,7445486	0,8097733	0,7579342	0,0067412	0,6441755	0,5540514	0,5848881	0,3906308	0,8143101	0,4943313	0,2649972	0,1332141	0,0431929	0,2241737	0,3001887	0,1913202	0,0509430	0,1032557	0,0220206	0,2741747	0,2566232	0,7114021	0,5967338	0,3288412	0,7241656	0,4418263	0,6727784
240	0,1044727	0,0844255	0,4681976	0,4078055	0,4766903	0,7568334	0,7257815	0,8340500	0,0233961	0,7125624	0,5000877	0,5276835	0,4273194	0,5648620	0,5265460	0,2698638	0,0865191	0,0260771	0,2536878	0,3455700	0,3629495	0,0520710	0,0909985	0,0902987	0,2796853	0,2426924	0,7050948	0,5493880	0,3262372	0,7506252	0,4834176	0,7131016
260	0,2278197	0,0735203	0,3959985	0,3874279	0,4719977	0,6930566	0,6355668	0,6608016	0,0284865	0,5986041	0,5301035	0,5816481	0,3406211	0,6561974	0,4291563	0,3615404	0,1099855	0,0563313	0,2549709	0,2683005	0,2367578	0,0695066	0,1714050	0,0597892	0,3500035	0,3393346	0,7763634	0,5310609	0,3584463	0,6867337	0,5020919	0,8450389
280	0,2006070	0,0912876	0,4337625	0,2847028	0,4682485	0,6792395	0,6952142	0,6212558	0,0047837	0,7784837	0,5389300	0,6284614	0,3700836	0,7824498	0,3518547	0,3752001	0,0646735	0,0530200	0,2971579	0,4043147	0,2190413	0,0297438	0,1604952	0,0241168	0,2829763	0,3207920	0,6088387	0,5171616	0,3531533	0,7974978	0,5492842	0,7232903
300	0,1756415	0,0768383	0,3568676	0,3265866	0,4101853	0,8128034	0,7768875	0,7624346	0,0261483	0,7849095	0,4399456	0,5412915	0,2925346	0,7830581	0,3270209	0,3645896	0,1082327	0,0253486	0,2728300	0,2690035	0,3165398	0,0811036	0,1065981	0,0464645	0,2561618	0,3239179	0,7546225	0,6048036	0,3767330	0,7062974	0,4740356	0,7196267
320	0,1306593	0,1105201	0,3326865	0,3440824	0,3900916	0,6942931	0,7784733	0,7351841	0,0054534	0,6486801	0,5126552	0,4836614	0,3100623	0,7748575	0,3839691	0,4125086	0,1289568	0,0175919	0,2828465	0,2908723	0,2265316	0,0832758	0,0843809	0,0513668	0,2420494	0,2840181	0,5434357	0,6443532	0,3969065	0,6971106	0,4594022	0,7875864
340	0,1534774	0,0975453	0,4399714	0,2674009	0,3950168	0,5415282	0,6099353	0,6430273	0,0134991	0,7487639	0,4840902	0,4918746	0,3684677	0,8509265	0,3695903	0,4121479	0,0914634	0,0234779	0,2785739	0,3095315	0,1937605	0,0706851	0,0725161	0,0389728	0,2454004	0,2771159	0,6451023	0,7465092	0,2781886	0,7703438	0,4330991	0,7021673
360	0,1396225	0,1360216	0,4497707	0,3754451	0,4583071	0,7403128	0,7793051	0,5771084	0,0112037	0,5806467	0,4083079	0,4824531	0,3452378	0,7302655	0,3744284	0,3219706	0,0649047	0,0163586	0,3416662	0,2712255	0,2370871	0,0695457	0,1520243	0,0430067	0,2347384	0,2859732	0,6169116	0,5982726	0,3156731	0,6684481	0,4878894	0,7760208
380	0,1901884	0,0991088	0,5031584	0,3411693	0,3963946	0,7352474	0,5865243	0,7460378	0,0191963	0,7068930	0,5055407	0,4377406	0,3148799	0,6573143	0,3869525	0,3511543	0,1389178	0,0430997	0,2714588	0,3030293	0,2677409	0,0461847	0,1741789	0,0350365	0,2375316	0,3257136	0,6242822	0,5370078	0,3814713	0,7409562	0,5011828	0,8222966
400	0,2315498	0,0722406	0,3841826	0,2832974	0,3799814	0,6403579	0,7336429	0,6419314	0,0376035	0,6661247	0,3950223	0,5873601	0,3699787	0,7763085	0,4852724	0,3214835	0,1284256	0,0453085	0,3054137	0,3866923	0,2536745	0,0822832	0,1401108	0,0363553	0,3749749	0,3388326	0,6005877	0,6154705	0,3115931	0,7788980	0,4813904	0,7554822
420	0,1611368	0,0818876	0,4392147	0,2474128	0,3628799	0,6679930	0,6371702	0,7347316	0,0239729	0,7154004	0,3172999	0,5011702	0,3360137	0,6282461	0,4302346	0,3165135	0,0757708	0,0348924	0,2465491	0,3375623	0,2265448	0,0201320	0,1296267	0,0407644	0,3082356	0,3305087	0,5615403	0,5051797	0,4067664	0,6998570	0,5033388	0,7064915
440	0,1199855	0,0694254	0,4089871	0,2899085	0,3823138	0,7768351	0,6507608	0,6449759	0,0225059	0,8001968	0,3914135	0,5768793	0,3443389	0,6898905	0,4105993	0,4226475	0,1115989	0,0454066	0,3003192	0,3332527	0,2179964	0,0386586	0,0728719	0,0584350	0,3106645	0,3456941	0,5775059	0,4823994	0,3016206	0,6510315	0,4128945	0,6958818
460	0,1407736	0,0472966	0,3729580	0,2824004	0,4830050	0,6997951	0,6516979	0,7868135	0,0134645	0,8166232	0,4820217	0,6055188	0,3261828	0,7743584	0,4517011	0,3463415	0,1113285	0,0420397	0,2323334	0,3494463	0,1574201	0,0499662	0,1427636	0,0464799	0,3817970	0,2759695	0,6771738	0,4439561	0,2806129	0,7346852	0,5555037	0,6926005
480	0,1916223	0,0566299	0,4869383	0,2888524	0,5529555	0,6490741	0,6731600	0,6831938	0,0182083	0,7584070	0,5772771	0,6144277	0,3616512	0,7614801	0,4296909	0,3096482	0,0874673	0,0277494	0,2598266	0,3045171	0,2178994	0,0887696	0,0862100	0,0202244	0,4406422	0,2845919	0,5757894	0,5923426	0,3030965	0,7172455	0,5154652	0,7216624
500	0,1375812	0,0632736	0,4309813	0,2677989	0,5698932	0,7787184	0,7640121	0,5111862	0,0099972	0,7194792	0,5910214	0,6482057	0,3113355	0,5946824	0,3226743	0,3277791	0,0979768	0,0530709	0,2367242	0,3062017	0,2119602	0,0547050	0,1057131	0,0627931	0,3329846	0,2711450	0,7399043	0,5157680	0,3137235	0,6258824	0,5918078	0,8221401
520	0,1449824	0,0845634	0,4072055	0,2391950	0,5333187	0,7004243	0,6506673	0,6241891	0,0246521	0,6903785	0,6093059	0,5515216	0,3451941	0,6790484	0,4608329	0,3324502	0,0857773	0,0485368	0,3387727	0,2943470	0,1960280	0,0535013	0,0948007	0,0419984	0,3087048	0,3331149	0,6816479	0,5005232	0,2908879	0,6745311	0,5018794	0,7056650
